SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,DAYS_BIRTH,PREV_AMT_APPLICATION_MEAN,PREV_AMT_CREDIT_MEAN,NUM_PREV_LOANS,HAS_PREV_LOANS
101091,0,Cash loans,M,157500.0,1024740.0,-20289,28750.5,27463.5,1.0,1
101093,1,Cash loans,F,166500.0,152820.0,-9082,146250.0,187701.75,1.5,1
101094,0,Cash loans,F,112500.0,819432.0,-23643,80625.0,88421.25,2.5,1
101095,0,Cash loans,F,67500.0,450000.0,-21192,20115.0,22869.0,1.0,1
101096,1,Cash loans,M,112500.0,550980.0,-8824,56297.25,58385.25,2.0,1
101098,0,Cash loans,F,180000.0,1096020.0,-11215,202261.5,202261.5,1.0,1
101100,0,Cash loans,F,135000.0,315000.0,-10769,72941.0625,74142.1875,1.75,1
101101,0,Revolving loans,M,247500.0,270000.0,-19419,450000.0,491580.0,1.0,1
101102,0,Cash loans,F,90000.0,500211.0,-13141,166705.3125,180250.875,1.5,1
101103,0,Cash loans,F,193500.0,715095.0,-11742,88539.75,86406.75,1.666666667,1
101104,0,Cash loans,F,124200.0,538704.0,-22925,65525.85,88260.25,2.333333333,1
101105,0,Cash loans,F,112500.0,157500.0,-10453,100080.0,119382.0,2.0,1
101106,0,Cash loans,M,157500.0,824242.5,-19452,618700.3125,660389.8125,4.0,1
101108,0,Cash loans,M,180000.0,450000.0,-11239,163485.0,96995.25,1.0,1
101109,0,Cash loans,M,135000.0,781920.0,-13461,112500.0,137686.5,1.0,1
101110,0,Cash loans,F,135000.0,755190.0,-13529,114111.5625,125227.125,2.25,1
101111,0,Cash loans,F,225000.0,854896.5,-10209,98187.0,142864.8,4.0,1
101112,0,Cash loans,F,202500.0,247500.0,-15521,663946.5781,719976.0156,5.75,1
101113,0,Cash loans,F,400500.0,1125000.0,-18591,24660.0,21663.0,1.0,1
101114,0,Cash loans,F,360000.0,754740.0,-12409,67441.5,63436.5,2.0,1
101115,0,Cash loans,M,202500.0,266652.0,-10218,103800.0,76683.0,3.0,1
101116,0,Cash loans,F,135000.0,352044.0,-14390,69542.94643,71239.88839,3.75,1
101117,0,Cash loans,F,144000.0,585000.0,-18656,508424.625,514391.625,1.5,1
101119,0,Cash loans,M,202500.0,350581.5,-10128,456220.125,458415.0,1.5,1
101120,0,Revolving loans,M,225000.0,270000.0,-15267,334110.0,361988.0,1.666666667,1
101121,1,Cash loans,M,180000.0,436032.0,-15481,7075.125,187518.375,2.0,1
101122,0,Cash loans,F,90000.0,640458.0,-12198,65804.625,74415.0,2.5,1
101123,0,Cash loans,F,54000.0,188685.0,-20266,56751.75,50889.75,2.0,1
101124,0,Cash loans,F,103500.0,848745.0,-21647,97533.0,87777.0,1.0,1
101127,1,Cash loans,M,211500.0,835380.0,-16492,206403.75,231849.75,2.333333333,1
101129,0,Cash loans,F,207000.0,1006920.0,-23282,337500.0,368685.0,1.0,1
101130,0,Cash loans,F,67500.0,203760.0,-24103,84484.125,83314.125,1.5,1
101131,0,Cash loans,M,112500.0,350676.0,-13963,0.0,0.0,0.0,1
101132,0,Revolving loans,F,157500.0,135000.0,-12926,91800.0,91800.0,1.0,1
101133,0,Cash loans,F,90000.0,284400.0,-23942,137206.125,138343.5,2.75,1
101134,0,Cash loans,F,135000.0,450000.0,-15175,108290.5,152690.75,3.0,1
101135,0,Cash loans,F,135000.0,299772.0,-10718,0.0,0.0,0.0,1
101137,0,Cash loans,M,123300.0,497520.0,-8991,90298.5,93268.5,1.666666667,1
101138,0,Cash loans,F,202500.0,640080.0,-20726,121345.8416,142830.7875,2.75,1
101139,0,Cash loans,F,112500.0,679500.0,-11944,144275.25,150370.125,3.0,1
101141,0,Cash loans,F,139500.0,135000.0,-16496,28900.43625,32148.31125,2.333333333,1
101142,1,Cash loans,F,135000.0,312768.0,-11006,98538.75,110188.125,1.5,1
101143,0,Cash loans,F,112500.0,1006920.0,-10265,47385.0,43519.5,2.0,1
101144,0,Cash loans,F,90000.0,263686.5,-18033,118228.5,117639.0,1.0,1
101145,0,Cash loans,M,315000.0,840951.0,-13336,72280.0,75661.5,2.0,1
101146,0,Cash loans,M,38700.0,143910.0,-22427,0.0,0.0,0.0,1
101147,1,Cash loans,M,315000.0,1165500.0,-12102,157607.1563,229349.25,2.0,1
101148,0,Cash loans,F,135000.0,490536.0,-13802,110530.125,107367.75,1.25,1
101150,0,Cash loans,M,112500.0,835380.0,-20077,116025.75,110801.25,1.0,1
101151,0,Cash loans,F,90000.0,760225.5,-17801,253399.5,270126.0,1.0,1
101152,0,Cash loans,F,112500.0,495985.5,-21202,157585.95,189587.7,3.75,1
101153,0,Cash loans,F,225000.0,1113840.0,-14075,60660.0,41850.0,1.0,1
101154,0,Cash loans,F,144000.0,517536.0,-21027,96252.0,120364.5,2.333333333,1
101155,0,Cash loans,M,315000.0,1288350.0,-16204,39393.5625,37082.0625,1.75,1
